cafeteria,13
proximity,chair_2,chair_3,1
proximity,chair_3,chair_4,1
proximity,chair_3,chair_4,1
proximity,chair_4,table,1
proximity,chair_4,table,1
proximity,chair_4,table,1
proximity,chair,chair_1,2
proximity,chair,chair_1,2
proximity,chair_1,chair_2,2
proximity,chair_1,table,2
proximity,chair_1,table,2
proximity,chair_1,chair_2,2
proximity,chair_1,table,2
proximity,chair,chair_1,1
proximity,chair,chair_1,1
proximity,chair_1,chair_2,1
proximity,chair_1,table,1
proximity,chair_1,table,1
proximity,chair_1,chair_2,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,chair,chair_1,4
proximity,chair,chair_1,4
proximity,chair_1,chair_2,4
proximity,chair_1,chair_2,4
proximity,chair_2,table,4
proximity,chair_2,table,4
proximity,chair_2,table,4
proximity,chair,chair_1,3
proximity,chair,chair_1,3
proximity,chair_1,chair_2,3
proximity,chair_1,chair_3,3
proximity,chair_1,chair_3,3
proximity,chair_2,table,3
proximity,chair_2,table,3
proximity,chair_2,table,3
proximity,chair_1,chair_3,3
proximity,chair,chair_1,1
proximity,chair,chair_1,1
proximity,chair_1,chair_2,1
proximity,chair_1,chair_3,1
proximity,chair_1,chair_4,1
proximity,chair_1,chair_4,1
proximity,chair_2,table,1
proximity,chair_2,table,1
proximity,chair_2,table,1
proximity,chair_1,chair_3,1
proximity,chair_1,chair_4,1
proximity,chair,chair_1,1
proximity,chair,chair_1,1
proximity,chair_1,chair_2,1
proximity,chair_1,chair_2,1
proximity,chair_2,table,1
proximity,chair_2,table,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,chair,chair_1,1
proximity,chair,chair_1,1
proximity,chair_1,chair_2,1
proximity,chair_1,chair_3,1
proximity,chair_1,chair_3,1
proximity,chair_2,table,1
proximity,chair_2,table,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,chair_1,chair_3,1
proximity,chair,chair_1,1
proximity,chair,chair_1,1
proximity,chair_1,garbage_bin,1
proximity,chair_1,garbage_bin,1
proximity,chair_1,garbage_bin,1
proximity,chair,chair_1,1
proximity,chair,table,1
proximity,chair,table,1
proximity,chair_1,garbage_bin,1
proximity,chair_1,garbage_bin,1
proximity,chair_1,garbage_bin,1
proximity,chair,table,1
proximity,chair,chair_1,6
proximity,chair,chair_1,6
proximity,chair_1,table,6
proximity,chair_1,table,6
proximity,chair_1,table,6
proximity,chair,chair_1,1
proximity,chair,chair_1,1
proximity,chair_1,table,1
proximity,chair_1,table,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,tissuebox,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,box,tissuebox,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,wall_1,1
proximity,box,wall_1,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,box,tissuebox,1
proximity,box,wall_1,1
proximity,box,garbage_bin,1
proximity,box,wall_1,1
proximity,box,wall_1,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,box,wall_1,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,tissuebox,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,box,tissuebox,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,wall,1
proximity,box,wall,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,box,tissuebox,1
proximity,box,wall,1
proximity,box,garbage_bin,1
proximity,box,wall,1
proximity,box,wall,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,box,wall,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,tissuebox,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,box,tissuebox,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,wall_1,1
proximity,box,wall_1,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,box,tissuebox,1
proximity,box,wall_1,1
proximity,box,garbage_bin,1
proximity,box,wall_1,1
proximity,box,wall_1,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,box,wall_1,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,tissuebox,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,wall,1
proximity,box,wall,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,wall,1
proximity,box,garbage_bin,1
proximity,box,wall,1
proximity,box,wall,1
proximity,box,garbage_bin,1
proximity,box,wall,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,wall,1
proximity,cups,tissuebox,1
proximity,cups,tissuebox,1
proximity,cups,tissuebox,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups_1,tissuebox,1
proximity,cups_1,tissuebox,1
proximity,cups_1,tissuebox,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups_1,cups_2,1
proximity,cups_1,cups_2,1
proximity,cups_1,cups_2,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups_1,cups_2,1
proximity,cups_1,cups_2,1
proximity,cups_2,tissuebox,1
proximity,cups_2,tissuebox,1
proximity,cups_2,tissuebox,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups_1,cups_2,1
proximity,cups_1,tissuebox,1
proximity,cups_1,tissuebox,1
proximity,cups_1,cups_2,1
proximity,cups_1,tissuebox,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups_1,cups_2,1
proximity,cups_1,cups_2,1
proximity,cups_2,cups_3,1
proximity,cups_2,cups_3,1
proximity,cups_2,cups_3,1
proximity,cups,cups_1,1
proximity,cups,cups_1,1
proximity,cups_1,cups_2,1
proximity,cups_1,cups_2,1
proximity,cups_2,cups_3,1
proximity,cups_2,tissuebox,1
proximity,cups_2,tissuebox,1
proximity,cups_2,cups_3,1
proximity,cups_2,tissuebox,1
proximity,bench,table,1
proximity,bench,table,1
proximity,bench,table,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,table,table_1,1
proximity,bench,chair,2
proximity,bench,chair,2
proximity,bench,chair,2
proximity,bench,chair,1
proximity,bench,table,1
proximity,bench,table,1
proximity,bench,chair,1
proximity,bench,table,1
proximity,bench,chair,1
proximity,bench,chair,1
proximity,chair,table,1
proximity,chair,table,1
proximity,chair,table,1
proximity,bench,chair,1
proximity,bench,table_1,1
proximity,bench,table_1,1
proximity,chair,table,1
proximity,chair,table,1
proximity,chair,table,1
proximity,bench,table_1,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,desk,1
proximity,chair,table,1
proximity,chair,table,1
proximity,chair,table,1
proximity,bench,desk,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,table_1,1
proximity,bench,table_1,1
proximity,chair,table,1
proximity,chair,table,1
proximity,chair,table,1
proximity,bench,desk,1
proximity,bench,table_1,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,desk,1
proximity,chair,table,1
proximity,chair,table,1
proximity,chair,table,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,table_1,1
proximity,bench,table_1,1
proximity,chair,table,1
proximity,chair,table,1
proximity,chair,table,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,bench,table_1,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,desk,1
proximity,chair,table,1
proximity,chair,table,1
proximity,chair,table,1
proximity,desk,wall,1
proximity,desk,wall_1,1
proximity,desk,wall_1,1
proximity,desk,wall,1
proximity,desk,wall_1,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,desk,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,table,1
proximity,bench,table,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,table,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,desk,1
proximity,bench,chair,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,table,1
proximity,bench,table,1
proximity,bench,chair,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,bench,table,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,desk,1
proximity,bench,chair,1
proximity,desk,wall,1
proximity,desk,wall_1,1
proximity,desk,wall_1,1
proximity,desk,wall,1
proximity,desk,wall_1,1
proximity,bench,chair,1
proximity,bench,desk,1
proximity,bench,table,1
proximity,bench,table,1
proximity,bench,chair,1
proximity,desk,wall,1
proximity,desk,wall_1,1
proximity,desk,wall_1,1
proximity,desk,wall,1
proximity,desk,wall_1,1
proximity,bench,table,1
proximity,bench,chair,1
proximity,bench,chair_1,1
proximity,bench,chair_1,1
proximity,bench,chair,1
proximity,bench,chair_1,1
proximity,box,table,1
proximity,box,table,1
proximity,box,table,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,desk,wall,1
proximity,desk,wall_1,1
proximity,desk,wall_1,1
proximity,desk,wall,1
proximity,desk,wall_1,1
proximity,box,wall,2
proximity,box,wall,2
proximity,box,wall,2
proximity,box,counter,3
proximity,box,counter,3
proximity,box,counter,3
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,counter_1,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,tissuebox,1
proximity,box,tissuebox,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,tissuebox,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,tissuebox,1
proximity,box,wall,1
proximity,box,wall,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,tissuebox,1
proximity,box,wall,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,tissuebox,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,wall,1
proximity,box,wall,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,wall,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,tissuebox,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,box,tissuebox,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,wall_1,1
proximity,box,wall_1,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,garbage_bin,wall,1
proximity,box,wall_1,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,garbage_bin,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
proximity,box,tissuebox,1
proximity,box,tissuebox,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,garbage_bin,monitor,1
proximity,box,tissuebox,1
proximity,box,counter,1
proximity,box,counter_1,1
proximity,box,garbage_bin,1
